,exp_iso3,group,year,av_degree,clustering,modularity,avg_duration,super,seq0.5,seq0.75
4308,IRL,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.730769230769231,0.7798407,0,0
4309,ISL,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.761904761904762,1.046888,0,0
4310,JPN,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.615384615384615,0.91076185,0,0
4311,KOR,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,1,1.104713,0,0
4312,LTU,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.44,1.382318,0,0
4313,LVA,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.678571428571429,0.8880434,0,0
4314,NLD,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.662162162162162,1.052825,0,0
4315,NOR,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.630769230769231,1.022017,0,0
4316,POL,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.45,0.3678373,1,1
4317,RUS,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.708333333333333,1.4013195,0,0
4318,SWE,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.777777777777778,0.7203657,0,1
4319,THA,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.571428571428571,0.82111165,0,0
4320,USA,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.525,0.763820992,0,0
4321,VEN,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0,0.5988992,0,1
4322,ZAF,herring,2005,16.5170068027211,0.298099366455485,0.0500754514193281,0.25,0.992308,0,0
4323,BEL,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.444444444444444,0.551581514,0,1
4324,BRA,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0,1.236697,0,0
4325,CAN,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.773584905660377,0.465855492,1,1
4326,CHN,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.3,0.7668994,0,0
4327,DEU,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.6875,0.8778553,0,0
4328,DNK,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.693877551020408,0.7103597,0,1
4329,ECU,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0,0.32877655,1,1
4330,EST,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.538461538461538,0.7806466,0,0
4331,FIN,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.4375,1.040312,0,0
4332,FRA,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.473684210526316,0.4491421,1,1
4333,GBR,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.65,1.012365,0,0
4334,IRL,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.678571428571429,0.7693029,0,0
4335,ISL,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.75,1.03598,0,0
4336,JPN,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.692307692307692,0.84801755,0,0
4337,KOR,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.444444444444444,1.051889,0,0
4338,LTU,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.428571428571429,1.35844,0,0
4339,LVA,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.625,0.9716193,0,0
4340,NLD,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.676056338028169,1.064295,0,0
4341,NOR,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.594202898550725,1.051133,0,0
4342,PAN,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0,1.099279,0,0
4343,POL,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.466666666666667,0.3534714,1,1
4344,RUS,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.692307692307692,1.346908,0,0
4345,SWE,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.760869565217391,0.6381956,0,1
4346,THA,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.444444444444444,0.69083725,0,1
4347,USA,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.4,0.739170429,0,1
4348,VEN,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0,0.7232211,0,1
4349,ZAF,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0.125,0.941215,0,0
4350,PAK,herring,2006,15.8216560509554,0.289193235864013,0.0353936692416004,0,0.4220069,1,1
4351,BEL,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.428571428571429,0.618971186,0,1
4352,CAN,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.764705882352941,0.451065442333333,1,1
4353,CHN,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.19047619047619,0.573349,0,1
4354,DEU,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.773333333333333,0.7521526,0,0
4355,DNK,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.711538461538462,0.7741034,0,0
4356,ECU,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0,0.396152,1,1
4357,EST,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.695652173913043,0.7669836,0,0
4358,FIN,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.333333333333333,0.9750047,0,0
4359,FRA,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.454545454545455,0.5139768,0,1
4360,GBR,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.711538461538462,0.7369987,0,1
4361,IRL,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.64,0.5532415,0,1
4362,ISL,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.695652173913043,1.055495,0,0
4363,JPN,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.692307692307692,0.8351634,0,0
4364,KOR,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.333333333333333,1.057851,0,0
4365,LTU,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.566666666666667,1.30414,0,0
4366,LVA,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.71875,0.9629623,0,0
4367,NLD,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.78125,1.002193,0,0
4368,NOR,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.67741935483871,0.996197,0,0
4369,PAK,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0,0.4141778,1,1
4370,POL,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.595238095238095,0.3757751,1,1
4371,RUS,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.857142857142857,1.3146665,0,0
4372,SWE,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.782608695652174,0.6584267,0,1
4373,THA,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.25,0.70350935,0,1
4374,USA,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.333333333333333,0.7605552324,0,0
4375,ZAF,herring,2007,16.8322147651007,0.298073768571027,0.0728587181306899,0.5,0.9402112,0,0
4376,BEL,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.538461538461538,0.550648107,0,1
4377,CAN,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.637931034482759,0.501501564666667,0,1
4378,CHN,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.307692307692308,0.4732027,1,1
4379,DEU,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.740740740740741,0.5710223,0,1
4380,DNK,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.745098039215686,0.784914,0,0
4381,ECU,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.333333333333333,0.47358965,1,1
4382,EST,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.76,0.8037029,0,0
4383,FIN,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.555555555555556,0.9575752,0,0
4384,FRA,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.605263157894737,0.4389799,1,1
4385,GBR,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.590163934426229,0.6920576,0,1
4386,IRL,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.571428571428571,0.9130001,0,0
4387,ISL,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.714285714285714,0.9807546,0,0
4388,JPN,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.733333333333333,0.8911496,0,0
4389,KOR,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.307692307692308,1.007247,0,0
4390,LTU,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.655172413793103,1.328186,0,0
4391,LVA,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.806451612903226,0.9846032,0,0
4392,NLD,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.636363636363636,1.05648,0,0
4393,NOR,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.693548387096774,1.069754,0,0
4394,PAN,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0,1.220305,0,0
4395,POL,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.707317073170732,0.320936,1,1
4396,RUS,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.666666666666667,1.13902695,0,0
4397,SWE,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.829787234042553,0.716934,0,1
4398,THA,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.2,0.72517715,0,1
4399,USA,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0.304347826086957,0.7407301562,0,1
4400,ZAF,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0,0.9154813,0,0
4401,PAK,herring,2008,16.9933774834437,0.296310481297076,0.0540669429174243,0,0.3592637,1,1
4402,BEL,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.6,0.563101903,0,1
4403,CAN,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.66,0.554589644,0,1
4404,CHL,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0,0.9819467,0,0
4405,CHN,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.1875,0.537488,0,1
4406,DEU,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.674157303370786,0.4740233,1,1
4407,DNK,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.791666666666667,0.8461987,0,0
4408,EST,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.791666666666667,0.7946935,0,0
4409,FIN,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.6875,1.158134,0,0
4410,FRA,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.575757575757576,0.2331801,1,1
4411,GBR,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.666666666666667,0.7760292,0,0
4412,IRL,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.708333333333333,0.8463151,0,0
4413,ISL,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.789473684210526,1.047276,0,0
4414,JPN,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.733333333333333,0.8792636,0,0
4415,KOR,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.6,0.8851943,0,0
4416,LTU,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.730769230769231,1.360348,0,0
4417,LVA,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.823529411764706,0.9580379,0,0
4418,NLD,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.738461538461539,1.211168,0,0
4419,NOR,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.75,1.039752,0,0
4420,POL,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.885714285714286,0.4613405,1,1
4421,RUS,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.863636363636364,1.2897685,0,0
4422,SWE,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.8125,0.7203312,0,1
4423,THA,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.25,0.72903215,0,1
4424,USA,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.277777777777778,0.6961080512,0,1
4425,ZAF,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.0588235294117647,0.9799372,0,0
4426,ECU,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0.333333333333333,0.57009975,0,1
4427,PAK,herring,2009,16.0921052631579,0.288988287374343,0.0760913240299546,0,0.3787482,1,1
4428,BEL,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.466666666666667,0.532181365,0,1
4429,CAN,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.615384615384615,0.530186827333333,0,1
4430,CHN,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.333333333333333,0.576037,0,1
4431,DEU,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.746666666666667,0.4938221,1,1
4432,DNK,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.78,0.7990422,0,0
4433,EST,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.75,0.7241898,0,1
4434,FIN,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.578947368421053,1.162389,0,0
4435,FRA,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.564102564102564,0.1882933,1,1
4436,GBR,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.725490196078431,0.9503874,0,0
4437,IRL,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.592592592592593,0.8723198,0,0
4438,ISL,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.652173913043478,1.017642,0,0
4439,JPN,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.846153846153846,0.9179147,0,0
4440,KOR,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.428571428571429,1.013213,0,0
4441,LTU,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.636363636363636,1.406397,0,0
4442,LVA,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.717948717948718,0.9333117,0,0
4443,NLD,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.725806451612903,1.150614,0,0
4444,NOR,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.75,1.030764,0,0
4445,POL,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.918918918918919,0.5066702,0,1
4446,RUS,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.692307692307692,1.2443639,0,0
4447,SWE,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.8125,0.6959861,0,1
4448,THA,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.363636363636364,0.6643556,0,1
4449,USA,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.333333333333333,0.6567816418,0,1
4450,ZAF,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.0666666666666667,0.9564116,0,0
4451,PAK,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0,0.3157297,1,1
4452,ECU,herring,2010,16.3225806451613,0.314629258517034,0.0750269493352497,0.5,0.731313,0,1
4453,BEL,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.333333333333333,0.593795973,0,1
4454,BRA,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0,1.313445,0,0
4455,CAN,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.516129032258065,0.50573304,0,1
4456,CHL,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0,0.8833224,0,0
4457,CHN,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.227272727272727,0.564579,0,1
4458,DEU,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.759493670886076,0.4758103,1,1
4459,DNK,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.808510638297872,0.7893546,0,0
4460,ECU,herring,2011,16.4875,0.314351081530782,0.0653581152813519,1,0.64658735,0,1
4461,EST,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.642857142857143,0.8348519,0,0
4462,FIN,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.578947368421053,1.153602,0,0
4463,FRA,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.575,0.4954264,1,1
4464,GBR,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.711538461538462,0.9743921,0,0
4465,IRL,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.482758620689655,0.724694,0,1
4466,ISL,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.551724137931034,1.010872,0,0
4467,JPN,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.785714285714286,0.7747854,0,0
4468,KOR,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.368421052631579,1.082077,0,0
4469,LTU,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.733333333333333,1.353063,0,0
4470,LVA,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.789473684210526,0.9161534,0,0
4471,NLD,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.714285714285714,1.1117,0,0
4472,NOR,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.741935483870968,0.9849508,0,0
4473,PAN,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0,1.210369,0,0
4474,POL,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.785714285714286,0.4947116,1,1
4475,RUS,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.75,1.356206,0,0
4476,SWE,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.829787234042553,0.7049785,0,1
4477,THA,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.230769230769231,0.74941315,0,1
4478,USA,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.368421052631579,0.6704694578,0,1
4479,ZAF,herring,2011,16.4875,0.314351081530782,0.0653581152813519,0.5,1.015499,0,0
4480,BEL,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.3125,0.625565775,0,1
4481,CAN,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.53448275862069,0.492721181,1,1
4482,CHL,herring,2012,16.775,0.322435686015831,0.0363502546414031,0,0.8886169,0,0
4483,CHN,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.19047619047619,0.3555572,1,1
4484,DEU,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.780487804878049,0.5830021,0,1
4485,DNK,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.73469387755102,0.9986966,0,0
4486,EST,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.653846153846154,0.9563851,0,0
4487,FIN,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.578947368421053,1.097193,0,0
4488,FRA,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.594594594594595,0.9716623,0,0
4489,GBR,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.654545454545455,1.046356,0,0
4490,IRL,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.5,0.8141912,0,0
4491,ISL,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.608695652173913,0.9637444,0,0
4492,JPN,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.714285714285714,0.76535695,0,0
4493,KOR,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.333333333333333,0.9208246,0,0
4494,LTU,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.71875,1.335224,0,0
4495,LVA,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.714285714285714,0.9323326,0,0
4496,NLD,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.704918032786885,1.082242,0,0
4497,NOR,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.8,0.9851895,0,0
4498,PAN,herring,2012,16.775,0.322435686015831,0.0363502546414031,0,1.195356,0,0
4499,POL,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.688888888888889,0.5053696,0,1
4500,RUS,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.72,1.21671965,0,0
4501,SWE,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.803921568627451,0.607947,0,1
4502,THA,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.428571428571429,0.65733,0,1
4503,USA,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.387096774193548,0.6684731042,0,1
4504,ZAF,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.5,0.9086644,0,0
4505,PAK,herring,2012,16.775,0.322435686015831,0.0363502546414031,0,0.4407379,1,1
4506,ECU,herring,2012,16.775,0.322435686015831,0.0363502546414031,0.5,0.70484735,0,1
4507,BEL,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.222222222222222,0.720472954,0,1
4508,BRA,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0,1.599822,0,0
4509,CAN,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.586206896551724,0.536380684333333,0,1
4510,CHL,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0,0.8459503,0,0
4511,CHN,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.307692307692308,0.5111193,0,1
4512,DEU,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.764705882352941,1.047409,0,0
4513,DNK,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.725490196078431,0.64408,0,1
4514,ECU,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.5,0.6531483,0,1
4515,EST,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.727272727272727,0.9987748,0,0
4516,FIN,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.588235294117647,1.105533,0,0
4517,FRA,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.555555555555556,0.9607471,0,0
4518,GBR,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.6,1.163916,0,0
4519,IRL,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.378378378378378,0.7107643,0,1
4520,ISL,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.608695652173913,1.011528,0,0
4521,JPN,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.555555555555556,0.8019003,0,0
4522,KOR,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.304347826086957,0.8894892,0,0
4523,LTU,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.709677419354839,1.150755,0,0
4524,LVA,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.833333333333333,0.8962259,0,0
4525,NLD,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.628571428571429,1.048255,0,0
4526,NOR,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.851851851851852,0.9246118,0,0
4527,POL,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.738095238095238,0.4309735,1,1
4528,RUS,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.708333333333333,1.1983113,0,0
4529,SWE,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.781818181818182,0.7804952,0,0
4530,THA,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.2,0.60160395,0,1
4531,USA,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.421052631578947,0.666588571,0,1
4532,ZAF,herring,2013,18.3289473684211,0.316432143272474,0.0996014324519738,0.3,0.4914567,1,1
4533,BEL,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.181818181818182,0.681139896,0,1
4534,BRA,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0,1.24994,0,0
4535,CAN,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.655737704918033,0.541828203333333,0,1
4536,CHL,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0,0.9394197,0,0
4537,CHN,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.321428571428571,0.3504574,1,1
4538,DEU,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.790697674418605,0.7222637,0,1
4539,DNK,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.74,0.7570451,0,0
4540,ECU,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.666666666666667,1.1573566,0,0
4541,EST,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.62962962962963,0.980271,0,0
4542,FIN,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.764705882352941,1.077315,0,0
4543,FRA,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.5,0.9998382,0,0
4544,GBR,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.644067796610169,1.126949,0,0
4545,IRL,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.459459459459459,0.816806,0,0
4546,ISL,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.636363636363636,1.141494,0,0
4547,JPN,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.769230769230769,0.85086785,0,0
4548,KOR,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.375,1.047287,0,0
4549,LTU,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.666666666666667,0.9344777,0,0
4550,LVA,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.829268292682927,1.129461,0,0
4551,NLD,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.661538461538462,1.01499,0,0
4552,NOR,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.796296296296296,0.8243275,0,0
4553,PAN,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0,1.071075,0,0
4554,POL,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.790697674418605,0.446544,1,1
4555,RUS,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.739130434782609,1.31062885,0,0
4556,SWE,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.785714285714286,0.6788333,0,1
4557,THA,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.555555555555556,0.4349039,1,1
4558,USA,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.509090909090909,0.6731480892,0,1
4559,ZAF,herring,2014,17.858064516129,0.313557358053302,0.0589520197801464,0.214285714285714,0.5222847,0,1
4560,BEL,herring,2015,16.95,0.302725666694709,0.0604891077348788,0.25,0.617541979,0,1
4561,CAN,herring,2015,16.95,0.302725666694709,0.0604891077348788,0.633333333333333,0.578861189,0,1
4562,CHL,herring,2015,16.95,0.302725666694709,0.0604891077348788,0,0.9193232,0,0
4563,CHN,herring,2015,16.95,0.302725666694709,0.0604891077348788,0.347826086956522,0.9992274,0,0
4564,DEU,herring,2015,16.95,0.302725666694709,0.0604891077348788,0.905405405405405,0.7763751,0,0
4565,DNK,herring,2015,16.95,0.302725666694709,0.0604891077348788,0.754716981132076,0.9228884,0,0
4566,EST,herring,2015,16.95,0.302725666694709,0.0604891077348788,0.62962962962963,1.02324,0,0
4567,FIN,herring,2015,16.95,0.302725666694709,0.0604891077348788,0.722222222222222,0.6953093,0,1
4568,FRA,herring,2015,16.95,0.302725666694709,0.0604891077348788,0.5,0.9852488,0,0
